Zeit [s],Q_downhole [lpm]_s,Pint_downhole [MPa]
3050.323,1.629458976,3.619417
3050.373,1.629826176,3.670387
3050.423,1.630345374,3.649922
3050.473,1.630746273,3.671159
3050.523,1.631225569,3.637179
3050.573,1.631486374,3.626367
3050.623,1.632023402,3.626367
3050.673,1.631963194,3.671546
3050.723,1.632772537,3.658417
3050.773,1.632201405,3.66305
3050.823,1.63321685,3.638724
3050.873,1.632108363,3.634476
3050.923,1.633389273,3.664209
3050.973,1.632013939,3.683902
3051.023,1.633641583,3.652239
3051.073,1.632141708,3.643357
3051.123,1.63397119,3.643357
3051.173,1.632290021,3.64606
3051.223,1.634275335,3.65108
3051.273,1.63239924,3.680813
3051.323,1.634319196,3.648377
3051.373,1.632395783,3.647219
3051.423,1.634210562,3.655714
3051.473,1.632343499,3.640655
3051.523,1.633901813,3.655714
3051.573,1.632282379,3.654942
3051.623,1.633813032,3.654942
3051.673,1.632582501,3.646833
3051.723,1.633985865,3.664981
3051.773,1.632922573,3.634476
3051.823,1.634062277,3.618645
3051.873,1.633161918,3.660348
3051.923,1.634109756,3.644902
3051.973,1.633379815,3.664981
3052.023,1.634126449,3.637179
3052.073,1.633482251,3.612466
3052.123,1.633989719,3.612466
3052.173,1.633451531,3.668456
3052.223,1.633725141,3.646447
3052.273,1.633272168,3.66305
3052.323,1.633445924,3.632546
3052.373,1.632891122,3.617872
3052.423,1.633267311,3.665753
3052.473,1.632423346,3.66305
3052.523,1.633158996,3.651852
3052.573,1.631959021,3.632932
3052.623,1.63317628,3.632932
3052.673,1.631809046,3.629457
3052.723,1.633268796,3.652625
3052.773,1.63170269,3.682744
3052.823,1.633282149,3.642971
3052.873,1.631716053,3.634862
3052.923,1.633158002,3.639882
3052.973,1.631707261,3.636021
3053.023,1.632894787,3.655714
3053.073,1.631755183,3.640268
3053.123,1.632805643,3.640268
3053.173,1.632076456,3.636793
3053.223,1.632854487,3.641427
3053.273,1.632375062,3.62212
3053.323,1.632887029,3.620575
3053.373,1.632586012,3.642585
3053.423,1.632896255,3.634476
3053.473,1.632640431,3.647605
3053.523,1.632788829,3.614397
3053.573,1.632546898,3.59509
3053.623,1.632538752,3.59509
3053.673,1.632302971,3.647991
3053.723,1.632159037,3.624823
3053.773,1.63187784,3.65108
3053.823,1.631669952,3.6171
3053.873,1.631250735,3.597021
3053.923,1.631169747,3.65108
3053.973,1.630442805,3.62714
3054.023,1.630799225,3.640655
3054.073,1.629635252,3.613625
3054.123,1.630432595,3.613625
3054.173,1.628956891,3.604358
3054.223,1.63000575,3.641041
3054.273,1.628437552,3.647605
3054.323,1.629485576,3.631001
3054.373,1.628028417,3.614011
3054.423,1.628871552,3.614783
3054.473,1.627684341,3.631773
3054.523,1.628382046,3.66112
3054.573,1.62744936,3.623664
3054.623,1.627928725,3.623664
3054.673,1.627286872,3.614397
3054.723,1.62771367,3.621348
3054.773,1.62736408,3.612466
3054.823,1.627662581,3.637565
3054.873,1.627579817,3.625981
3054.923,1.627705727,3.619031
3054.973,1.627796854,3.628298
3055.023,1.627798647,3.608219
3055.073,1.628060624,3.607447
3055.123,1.627862808,3.607447
3055.173,1.628306384,3.628298
3055.223,1.627876197,3.6171
3055.273,1.628434221,3.636793
3055.323,1.627848889,3.604358
3055.373,1.628402863,3.584665
3055.423,1.627782706,3.636021
3055.473,1.628367773,3.614011
3055.523,1.627830224,3.639882
3055.573,1.628385076,3.606674
3055.623,1.627945003,3.606674
3055.673,1.628368037,3.588526
3055.723,1.628071091,3.637952
3055.773,1.628329942,3.622506
3055.823,1.628207089,3.632159
3055.873,1.628307177,3.605516
3055.923,1.628388913,3.600496
3055.973,1.628355309,3.635635
3056.023,1.628594204,3.64606
3056.073,1.628538482,3.623664
3056.123,1.628847386,3.623664
3056.173,1.628913923,3.604744
3056.223,1.629215738,3.608991
3056.273,1.629424948,3.619031
3056.323,1.629753338,3.647991
3056.373,1.630083334,3.614397
3056.423,1.630432248,3.611308
3056.473,1.630850027,3.617872
3056.523,1.631165911,3.601268
3056.573,1.631710875,3.623278
3056.623,1.631785702,3.623278
3056.673,1.632629846,3.614397
3056.723,1.632256364,3.611308
3056.773,1.633318863,3.624823
3056.823,1.632783704,3.597021
3056.873,1.633745158,3.587754
3056.923,1.633506421,3.620575
3056.973,1.634149176,3.605902
3057.023,1.634236489,3.628298
3057.073,1.63460308,3.60011
3057.123,1.634783514,3.60011
3057.173,1.635010488,3.574625
3057.223,1.635138099,3.632159
3057.273,1.635282621,3.609377
3057.323,1.63532899,3.630615
3057.373,1.635414364,3.601655
3057.423,1.635369573,3.580031
3057.473,1.635402616,3.632932
3057.523,1.635256125,3.621734
3057.573,1.635264708,3.618645
3057.623,1.634947499,3.618645
3057.673,1.63504783,3.595476
3057.723,1.634482511,3.58814
3057.773,1.634736813,3.621734
3057.823,1.6339312,3.64413
3057.873,1.634322307,3.608991
3057.923,1.633383294,3.597021
3057.973,1.633758929,3.596635
3058.023,1.632887074,3.602041
3058.073,1.632988067,3.629457
3058.123,1.632326004,3.629457
3058.173,1.632115417,3.605516
3058.223,1.6315892,3.60513
3058.273,1.631268983,3.610536
3058.323,1.630725267,3.59316
3058.373,1.630518951,3.606674
3058.423,1.629775315,3.612853
3058.473,1.629992099,3.606674
3058.523,1.62888428,3.621734
3058.573,1.629595824,3.591229
3058.623,1.628259247,3.591229
3058.673,1.62911926,3.574239
3058.723,1.627853321,3.621734
3058.773,1.62852293,3.606288
3058.823,1.627502286,3.627526
3058.873,1.627776909,3.598952
3058.923,1.627143335,3.576556
3058.973,1.627098526,3.631387
3059.023,1.626713119,3.610536
3059.073,1.626582041,3.625981
3059.123,1.626229731,3.625981
3059.173,1.626299691,3.598179
3059.223,1.62580506,3.585051
3059.273,1.626202936,3.632932
3059.323,1.625581818,3.624823
3059.373,1.626249225,3.620961
3059.423,1.625566801,3.598952
3059.473,1.626408688,3.599338
3059.523,1.625708183,3.624437
3059.573,1.626630037,3.644516
3059.623,1.625887406,3.644516
3059.673,1.626814125,3.61208
3059.723,1.626166402,3.606674
3059.773,1.627008341,3.607447
3059.823,1.626767335,3.605516
3059.873,1.627377301,3.631001
3059.923,1.627531991,3.609763
3059.973,1.627984541,3.610922
3060.023,1.628340945,3.617486
3060.073,1.628734372,3.597793
3060.123,1.629214125,3.597793
3060.173,1.629505225,3.609377
3060.223,1.630178542,3.618259
3060.273,1.630153795,3.607447
3060.323,1.63117102,3.62907
3060.373,1.630728486,3.59316
3060.423,1.63199159,3.57617
3060.473,1.631371263,3.625981
3060.523,1.632699874,3.604744
3060.573,1.632066121,3.625981
3060.623,1.633173413,3.625981
3060.673,1.632918601,3.60011
3060.723,1.633626921,3.578486
3060.773,1.633748667,3.634476
3060.823,1.634155512,3.611308
3060.873,1.634382185,3.624823
3060.923,1.634637188,3.602427
3060.973,1.634802294,3.586595
3061.023,1.634927381,3.630229
3061.073,1.634999853,3.631773
3061.123,1.634999886,3.631773
3061.173,1.634975618,3.619803
3061.223,1.634842444,3.601655
3061.273,1.634729763,3.606288
3061.323,1.634423676,3.613625
3061.373,1.634302313,3.641813
3061.423,1.633767808,3.613625
3061.473,1.633760199,3.606674
3061.523,1.633015097,3.619803
3061.573,1.633001236,3.600496
3061.623,1.632237442,3.600496
3061.673,1.63202878,3.624437
3061.723,1.631371754,3.614783
3061.773,1.630952263,3.615169
3061.823,1.630358929,3.630615
3061.873,1.629845177,3.595476
3061.923,1.62928522,3.592001
3061.973,1.628793743,3.623278
3062.023,1.62837957,3.615169
3062.073,1.627947675,3.629843
3062.123,1.627701469,3.629843
3062.173,1.62726373,3.603585
3062.223,1.627233379,3.580417
3062.273,1.626824343,3.636021
3062.323,1.626914126,3.614783
3062.373,1.626662238,3.630615
3062.423,1.626698065,3.612853
3062.473,1.626700849,3.583506
3062.523,1.626623684,3.641427
3062.573,1.626918245,3.626367
3062.623,1.626677291,3.626367
3062.673,1.627179523,3.628298
3062.723,1.626811497,3.607833
3062.773,1.627404001,3.595863
3062.823,1.627217216,3.635635
3062.873,1.627709133,3.652625
3062.923,1.62779212,3.625595
3062.973,1.628118128,3.608219
3063.023,1.628405093,3.614011
3063.073,1.62859355,3.616714
3063.123,1.62907218,3.616714
3063.173,1.628892533,3.636021
3063.223,1.62986961,3.617486
3063.273,1.629012217,3.613239
3063.323,1.630521731,3.626754
3063.373,1.628923107,3.602041
3063.423,1.630777612,3.614397
3063.473,1.628721044,3.622506
3063.523,1.63090277,3.620575
3063.573,1.628583448,3.633704
3063.623,1.630923864,3.633704
3063.673,1.628451585,3.598179
3063.723,1.63103259,3.589684
3063.773,1.628655391,3.629457
3063.823,1.631104311,3.620189
3063.873,1.628967271,3.63409
3063.923,1.631119922,3.611308
3063.973,1.629195735,3.585823
3064.023,1.630816334,3.643357
3064.073,1.629254113,3.623664
3064.123,1.630352333,3.623664
3064.173,1.629233629,3.632546
3064.223,1.62995141,3.611694
3064.273,1.62919195,3.592387
3064.323,1.629800067,3.646833
3064.373,1.629316303,3.633704
3064.423,1.629772339,3.62907
3064.473,1.629496019,3.610536
3064.523,1.629809899,3.60513
3064.573,1.629606679,3.639496
3064.623,1.629870485,3.639496
3064.673,1.629652479,3.653397
3064.723,1.62992498,3.626754
3064.773,1.629620972,3.614397
3064.823,1.629877433,3.624437
3064.873,1.629491511,3.612853
3064.923,1.629711831,3.636793
3064.973,1.629234585,3.624437
3065.023,1.629469308,3.616328
3065.073,1.628797989,3.635249
3065.123,1.629282324,3.635249
3065.173,1.628382762,3.603199
3065.223,1.629140096,3.630229
3065.273,1.628100728,3.626754
3065.323,1.628916745,3.623278
3065.373,1.627921091,3.637565
3065.423,1.628584003,3.602813
3065.473,1.627766684,3.59509
3065.523,1.62807973,3.635635
3065.573,1.627554393,3.625209
3065.623,1.627587104,3.625209
3065.673,1.627242131,3.638724
3065.723,1.62724151,3.614783
3065.773,1.626826167,3.593546
3065.823,1.627022509,3.646833
3065.873,1.626438329,3.626367
3065.923,1.626855713,3.637565
3065.973,1.626198624,3.614783
3066.023,1.626672898,3.599338
3066.073,1.626023848,3.652625
3066.123,1.626380528,3.652625
3066.173,1.625843894,3.645674
3066.223,1.625996879,3.635249
3066.273,1.625652896,3.6171
3066.323,1.6256047,3.6171
3066.373,1.625407969,3.636407
3066.423,1.625291098,3.655714
3066.473,1.625169812,3.631001
3066.523,1.625084751,3.6171
3066.573,1.625026407,3.631387
3066.623,1.624988236,3.631387
3066.673,1.624998032,3.611694
3066.723,1.625015861,3.645674
3066.773,1.625106599,3.626754
3066.823,1.625181199,3.623664
3066.873,1.625374691,3.641813
3066.923,1.625483538,3.607061
3066.973,1.625861618,3.62212
3067.023,1.625822051,3.631773
3067.073,1.626501791,3.625595
3067.123,1.62615651,3.625595
3067.173,1.627027602,3.642199
3067.223,1.62670599,3.614011
3067.273,1.627462987,3.593932
3067.323,1.627493562,3.641427
3067.373,1.627994522,3.631001
3067.423,1.628250169,3.642199
3067.473,1.628612089,3.619803
3067.523,1.628879815,3.593932
3067.573,1.629123566,3.651466
3067.623,1.629304189,3.651466
3067.673,1.629435157,3.63409
3067.723,1.62950689,3.641427
3067.773,1.629520434,3.616328
3067.823,1.629479371,3.603199
3067.873,1.629378438,3.647605
3067.923,1.629217518,3.654942
3067.973,1.629014721,3.635635
3068.023,1.628759854,3.616714
3068.073,1.62844554,3.620189
3068.123,1.628131988,3.620189
3068.173,1.62778039,3.631387
3068.223,1.627460528,3.659189
3068.273,1.627083163,3.627912
3068.323,1.626770228,3.620961
3068.373,1.626404914,3.634476
3068.423,1.62611956,3.609763
3068.473,1.625802604,3.637179
3068.523,1.625561122,3.626754
3068.573,1.625303376,3.624823
3068.623,1.625108026,3.624823
3068.673,1.624945325,3.642971
3068.723,1.624834013,3.606674
3068.773,1.624758148,3.60513
3068.823,1.624737702,3.632159
3068.873,1.624735502,3.624823
3068.923,1.62478511,3.642585
3068.973,1.624842979,3.61208
3069.023,1.624958911,3.592387
3069.073,1.62502829,3.644516
3069.123,1.625239031,3.644516
3069.173,1.625202634,3.628684
3069.223,1.625628155,3.643744
3069.273,1.625306885,3.620189
3069.323,1.62598029,3.595863
3069.373,1.625313241,3.650694
3069.423,1.626146485,3.638724
3069.473,1.625267901,3.642199
3069.523,1.626247328,3.619803
3069.573,1.625255394,3.607833
3069.623,1.62644725,3.607833
3069.673,1.625520453,3.64915
3069.723,1.626782427,3.655714
3069.773,1.625867785,3.634862
3069.823,1.627183628,3.615942
3069.873,1.626252493,3.625981
3069.923,1.62768408,3.621348
3069.973,1.626595645,3.657645
3070.023,1.62808172,3.631001
3070.073,1.626886732,3.619803
3070.123,1.62828015,3.619803
3070.173,1.62732558,3.63911
3070.223,1.628539661,3.614011
3070.273,1.628097476,3.637952
3070.323,1.628997848,3.630615
3070.373,1.629126275,3.630229
3070.423,1.629765059,3.644516
3070.473,1.630208549,3.607833
3070.523,1.630788337,3.60513
3070.573,1.631276535,3.636407
3070.623,1.631905542,3.636407
3070.673,1.63232196,3.629843
3070.723,1.633095536,3.642971
3070.773,1.633224574,3.618259
3070.823,1.634258635,3.599338
3070.873,1.634047124,3.651852
3070.923,1.635186538,3.633318
3070.973,1.634999407,3.645288
3071.023,1.635983122,3.622892
3071.073,1.636032537,3.600882
3071.123,1.636733933,3.600882
3071.173,1.636985923,3.654942
3071.223,1.637479388,3.638724
3071.273,1.637786756,3.640268
3071.323,1.638153536,3.620961
3071.373,1.638422553,3.617486
3071.423,1.638698577,3.644516
3071.473,1.638851046,3.660734
3071.523,1.639038644,3.637179
3071.573,1.639044767,3.620961
3071.623,1.639151498,3.620961
3071.673,1.639052054,3.633704
3071.723,1.639053093,3.62212
3071.773,1.638827453,3.64915
3071.823,1.638792151,3.633318
3071.873,1.638326312,3.625981
3071.923,1.638426661,3.64915
3071.973,1.637694025,3.617872
3072.023,1.637842355,3.632159
3072.073,1.636958709,3.631773
3072.123,1.63701369,3.631773
3072.173,1.636160017,3.627526
3072.223,1.63594471,3.645674
3072.273,1.635202075,3.613625
3072.323,1.634682908,3.601268
3072.373,1.633967531,3.639882
3072.423,1.633314859,3.63409
3072.473,1.63256046,3.645288
3072.523,1.632031261,3.624823
3072.573,1.631154071,3.595476
3072.623,1.630870898,3.595476
3072.673,1.62983958,3.65108
3072.723,1.629688906,3.633318
3072.773,1.628663686,3.643744
3072.823,1.628457501,3.621734
3072.873,1.627610681,3.604358
3072.923,1.62720903,3.655328
3072.973,1.626546131,3.649922
3073.023,1.626053676,3.640268
3073.073,1.625511421,3.620575
3073.123,1.625035549,3.620575
3073.173,1.624593759,3.617872
3073.223,1.6242791,3.642199
3073.273,1.623886282,3.657645
3073.323,1.623819985,3.632159
3073.373,1.623394216,3.620961
3073.423,1.623538954,3.637952
3073.473,1.623141545,3.616714
3073.523,1.623369777,3.642971
3073.573,1.623059451,3.632546
3073.623,1.623321623,3.632546
3073.673,1.623064259,3.628684
3073.723,1.623377577,3.64413
3073.773,1.623096714,3.609377
3073.823,1.623470572,3.610922
3073.873,1.623127861,3.632932
3073.923,1.62354379,3.632932
3073.973,1.623212308,3.647605
3074.023,1.623665686,3.616714
3074.073,1.623469741,3.600882
3074.123,1.623882282,3.600882
3074.173,1.623844682,3.64606
3074.223,1.624235362,3.633318
3074.273,1.624232391,3.643744
3074.323,1.624762879,3.622506
3074.373,1.624648722,3.600496
3074.423,1.625536664,3.656872
3074.473,1.62508293,3.636021
3074.523,1.626403637,3.645288
3074.573,1.625625923,3.626367
3074.623,1.62719108,3.626367
3074.673,1.626508105,3.61015
3074.723,1.628046937,3.657258
3074.773,1.627944672,3.653011
3074.823,1.629227165,3.642199
3074.873,1.629874537,3.623664
3074.923,1.63110079,3.629843
3074.973,1.632276253,3.639882
3075.023,1.63362322,3.660348
3075.073,1.635104265,3.638338
3075.123,1.636779079,3.638338
3075.173,1.638510459,3.622506
3075.223,1.640426422,3.63911
3075.273,1.642386579,3.618645
3075.323,1.644412372,3.647219
3075.373,1.646629241,3.635249
3075.423,1.648910903,3.630229
3075.473,1.651627737,3.648377
3075.523,1.654534221,3.615169
3075.573,1.657932128,3.616714
3075.623,1.661710351,3.616714
3075.673,1.66590552,3.640268
3075.723,1.670576551,3.634862
3075.773,1.675803875,3.654169
3075.823,1.681710029,3.624051
3075.873,1.687721664,3.608605
3075.923,1.694627874,3.658803
3075.973,1.701590159,3.641041
3076.023,1.709182265,3.668843
3076.073,1.717974269,3.665367
3076.123,1.72791697,3.665367
3076.173,1.738994026,3.684674
3076.223,1.74940132,3.670773
3076.273,1.759306434,3.632159
3076.323,1.76896216,3.66112
3076.373,1.778561426,3.695872
3076.423,1.786789047,3.680427
3076.473,1.796154327,3.69008
3076.523,1.804596022,3.715179
3076.573,1.812920215,3.691239
3076.623,1.820639642,3.691239
3076.673,1.828868502,3.720585
3076.723,1.836719195,3.730238
3076.773,1.844232701,3.714407
3076.823,1.851517242,3.792793
3076.873,1.858658788,3.748773
3076.923,1.865738481,3.78005
3076.973,1.872320194,3.752634
3077.023,1.878388356,3.766149
3077.073,1.884393561,3.808624
3077.123,1.890613253,3.808624
3077.173,1.89650123,3.765763
3077.223,1.902636133,3.856119
3077.273,1.908471903,3.789318
3077.323,1.914078849,3.849941
3077.373,1.919493608,3.793951
3077.423,1.924768244,3.876971
3077.473,1.929620604,3.811713
3077.523,1.934535951,3.888555
3077.573,1.939508518,3.827931
3077.623,1.944085009,3.827931
3077.673,1.948683975,3.907862
3077.723,1.953403922,3.839129
3077.773,1.957749232,3.918287
3077.823,1.961803074,3.833723
3077.873,1.965613708,3.961535
3077.923,1.969229492,3.849555
3077.973,1.972601012,3.948792
3078.023,1.976118437,3.850713
3078.073,1.979554644,3.956515
3078.123,1.983182309,3.956515
3078.173,1.986767494,3.871951
3078.223,1.990638421,3.971961
3078.273,1.99488786,3.902842
3078.323,1.999626227,3.944545
3078.373,2.00434232,3.903228
3078.423,2.009055229,3.978525
3078.473,2.013777266,3.978911
3078.523,2.018656368,3.93103
3078.573,2.023672095,4.029109
3078.623,2.02882752,4.029109
3078.673,2.034144147,3.933733
3078.723,2.038937614,4.009416
3078.773,2.043261297,3.997446
3078.823,2.047183966,3.977753
3078.873,2.05075247,4.042624
3078.923,2.054000576,3.98007
3078.973,2.056898627,4.009802
3079.023,2.059578494,4.037604
3079.073,2.06202575,3.983545
3079.123,2.064234227,3.983545
3079.173,2.066217855,4.04803
3079.223,2.06796794,3.997832
3079.273,2.069522217,4.030267
3079.323,2.070842679,4.06
3079.373,2.072012514,4.015208
3079.423,2.072933738,4.038376
3079.473,2.073763938,4.075832
3079.523,2.074335221,4.049574
3079.573,2.074868555,4.078535
3079.623,2.075123151,4.078535
3079.673,2.075375605,4.075446
3079.723,2.075365516,4.034129
3079.773,2.075355774,4.099772
3079.823,2.075135123,4.024861
3079.873,2.074884915,4.068881
3079.923,2.074483802,4.099
3079.973,2.074039915,4.045327
3080.023,2.073500018,4.083554
3080.073,2.072919434,4.08896
3080.123,2.072272953,4.08896
3080.173,2.07159487,4.084327
3080.223,2.070874363,4.106337
3080.273,2.07014351,4.093594
3080.323,2.069382221,4.079307
3080.373,2.068655809,4.126802
3080.423,2.067864797,4.078921
3080.473,2.06726923,4.103634
3080.523,2.06638099,4.100931
3080.573,2.066340355,4.078921
3080.623,2.064992296,4.078921
3080.673,2.065930022,4.155376
3080.723,2.064034765,4.073129
3080.773,2.065670541,4.107881
3080.823,2.063299122,4.124485
3080.873,2.065623316,4.078535
3080.923,2.063042545,4.143792
3080.973,2.06570835,4.05498
3081.023,2.062938907,4.112129
3081.073,2.066083275,4.127574
3081.123,2.063173306,4.127574
3081.173,2.066456868,4.072743
3081.223,2.06366901,4.142633
3081.273,2.067237238,4.06
3081.323,2.064350432,4.119465
3081.373,2.067874874,4.142247
3081.423,2.065227193,4.071584
3081.473,2.068638822,4.12603
3081.523,2.066157444,4.088188
3081.573,2.069307892,4.123713
3081.623,2.06756724,4.123713
3081.673,2.070079931,4.142247
3081.723,2.069123252,4.098614
3081.773,2.071125434,4.133366
3081.823,2.070597668,4.121782
3081.873,2.072229553,4.131435
3081.923,2.071939036,4.153059
3081.973,2.073204887,4.112901
3082.023,2.073358799,4.12294
3082.073,2.074259376,4.145336
3082.123,2.074732621,4.145336
3082.173,2.07545685,4.131049
3082.223,2.07600958,4.148426
3082.273,2.076625926,4.137228
